Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0005,NuGet package is deprecated,Active,Optional,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\EkengWebService.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 2.2.0,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design, 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\EkengWebService.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Program.cs,20,8,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,public static IWebHost BuildWebHost(string[] args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Program.cs,21,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Program.cs,21,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"WebHost.CreateDefaultBuilder(args)                  .UseStartup<Startup>()              .UseKestrel(options =>              {                  var configs = new ConfigurationBuilder()                          .SetBasePath(Directory.GetCurrentDirectory())                          .AddJsonFile(""appsettings.json"").Build();                  var hostConfig = configs.GetSection(""HostOptions"");                  bool useHttps;                  IPAddress ipAddress;                  int port;                  if (!Boolean.TryParse(hostConfig[""UseHttps""], out useHttps))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/UseHttps"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!IPAddress.TryParse(hostConfig[""IPv4""], out ipAddress))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/IPv4"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!Int32.TryParse(hostConfig[""Port""], out port))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/Port"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  options.Listen(new IPEndPoint(ipAddress, port));                }).Build()"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Program.cs,17,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,BuildWebHost(args).Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Startup.cs,94,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Startup.cs,42,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<AcraUtils.Configuration.AVVConfig>(Configuration.GetSection(""AVVConfiguration""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EkengWebService\EkengWebService.csproj,File,EkengWebService\Startup.cs,41,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<AcraUtils.Configuration.EkengConfig>(Configuration.GetSection(""EkengConfiguration""));"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PekBackService\PekBackService.csproj,File,PekBackService\PekBackService.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekBackService\PekBackService.csproj,File,PekBackService\Program.cs,20,8,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,public static IWebHost BuildWebHost(string[] args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekBackService\PekBackService.csproj,File,PekBackService\Program.cs,21,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekBackService\PekBackService.csproj,File,PekBackService\Program.cs,21,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"WebHost.CreateDefaultBuilder(args)                  .UseStartup<Startup>()              .UseKestrel(options =>              {                  var configs = new ConfigurationBuilder()                          .SetBasePath(Directory.GetCurrentDirectory())                          .AddJsonFile(""appsettings.json"").Build();                  var hostConfig = configs.GetSection(""HostOptions"");                  bool useHttps;                  IPAddress ipAddress;                  int port;                  if (!Boolean.TryParse(hostConfig[""UseHttps""], out useHttps))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/UseHttps"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!IPAddress.TryParse(hostConfig[""IPv4""], out ipAddress))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/IPv4"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!Int32.TryParse(hostConfig[""Port""], out port))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/Port"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  options.Listen(new IPEndPoint(ipAddress, port));                }).Build()"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekBackService\PekBackService.csproj,File,PekBackService\Program.cs,17,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,BuildWebHost(args).Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekBackService\PekBackService.csproj,File,PekBackService\Startup.cs,92,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 9.0.12,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 9.0.12  Recommendation:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,System.Configuration.ConfigurationManager 9.0.12,,,,,"System.Configuration.ConfigurationManager, 9.0.12  Recommendation:  Remove System.Configuration.ConfigurationManager, and replace with new package System.Configuration.ConfigurationManager 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,System.ServiceModel.Duplex 6.0.0,,,,,"System.ServiceModel.Duplex, 6.0.0  Recommendation:  Remove System.ServiceModel.Duplex, and replace with new package CoreWCF.Primitives 1.8.0, CoreWCF.ConfigurationManager 1.8.0, CoreWCF.Http 1.8.0, CoreWCF.WebHttp 1.8.0, CoreWCF.NetTcp 1.8.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,System.ServiceModel.Http 4.4.*,,,,,"System.ServiceModel.Http, 4.4.*  Recommendation:  Remove System.ServiceModel.Http, and replace with new package CoreWCF.Primitives 1.8.0, CoreWCF.ConfigurationManager 1.8.0, CoreWCF.Http 1.8.0, CoreWCF.WebHttp 1.8.0, CoreWCF.NetTcp 1.8.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,System.ServiceModel.NetTcp 10.0.652802,,,,,"System.ServiceModel.NetTcp, 10.0.652802  Recommendation:  Remove System.ServiceModel.NetTcp, and replace with new package CoreWCF.Primitives 1.8.0, CoreWCF.ConfigurationManager 1.8.0, CoreWCF.Http 1.8.0, CoreWCF.WebHttp 1.8.0, CoreWCF.NetTcp 1.8.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,System.ServiceModel.Security 6.0.0,,,,,"System.ServiceModel.Security, 6.0.0  Recommendation:  Remove System.ServiceModel.Security, and replace with new package CoreWCF.Primitives 1.8.0, CoreWCF.ConfigurationManager 1.8.0, CoreWCF.Http 1.8.0, CoreWCF.WebHttp 1.8.0, CoreWCF.NetTcp 1.8.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PekWebService\PekWebService.csproj,File,PekWebService\PekWebService.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
UpgradeScenario.0040,Migrate .NET Framework WCF services to CoreWCF,Active,Optional,5,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,,,,,,,,WCF service: F:\acra4-services2\PekWebService\Connected Services\PEK_ServiceReference\Reference.cs
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1965,8,T:System.ServiceModel.EndpointAddress,,,,,private static System.ServiceModel.EndpointAddress GetDefaultEndpointAddress()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1967,12,T:System.ServiceModel.EndpointAddress,,,,,return AcraServicePortTypeClient.GetEndpointAddress(EndpointConfiguration.AcraServicePort);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1960,8,T:System.ServiceModel.Channels.Binding,,,,,private static System.ServiceModel.Channels.Binding GetDefaultBinding()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1962,12,T:System.ServiceModel.Channels.Binding,,,,,return AcraServicePortTypeClient.GetBindingForEndpoint(EndpointConfiguration.AcraServicePort);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1948,8,T:System.ServiceModel.EndpointAddress,,,,,private static System.ServiceModel.EndpointAddress GetEndpointAddress(EndpointConfiguration endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1953,16,T:System.ServiceModel.EndpointAddress,,,,,return new System.ServiceModel.EndpointAddress(connString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1953,16,M:System.ServiceModel.EndpointAddress.#ctor(System.String),,,,,return new System.ServiceModel.EndpointAddress(connString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1923,8,T:System.ServiceModel.Channels.Binding,,,,,private static System.ServiceModel.Channels.Binding GetBindingForEndpoint(EndpointConfiguration endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1935,16,P:System.ServiceModel.HttpBindingBase.AllowCookies,,,,,result.AllowCookies = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1934,16,P:System.ServiceModel.HttpBindingBase.MaxReceivedMessageSize,,,,,result.MaxReceivedMessageSize = int.MaxValue;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1933,16,P:System.ServiceModel.HttpBindingBase.ReaderQuotas,,,,,result.ReaderQuotas = System.Xml.XmlDictionaryReaderQuotas.Max;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1932,16,P:System.ServiceModel.HttpBindingBase.MaxBufferSize,,,,,result.MaxBufferSize = int.MaxValue;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1931,16,P:System.ServiceModel.Channels.Binding.ReceiveTimeout,,,,,"result.ReceiveTimeout = new TimeSpan(1, 10, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1930,16,P:System.ServiceModel.Channels.Binding.SendTimeout,,,,,"result.SendTimeout = new TimeSpan(1, 10, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1929,16,P:System.ServiceModel.Channels.Binding.CloseTimeout,,,,,"result.CloseTimeout = new TimeSpan(1, 10, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1928,16,P:System.ServiceModel.Channels.Binding.OpenTimeout,,,,,"result.OpenTimeout = new TimeSpan(1, 10, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1927,16,T:System.ServiceModel.BasicHttpBinding,,,,,System.ServiceModel.BasicHttpBinding result = new System.ServiceModel.BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1927,16,M:System.ServiceModel.BasicHttpBinding.#ctor,,,,,System.ServiceModel.BasicHttpBinding result = new System.ServiceModel.BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1920,12,"M:System.ServiceModel.ICommunicationObject.BeginClose(System.AsyncCallback,System.Object)",,,,,"return System.Threading.Tasks.Task.Factory.FromAsync(((System.ServiceModel.ICommunicationObject)(this)).BeginClose(null, null), new System.Action<System.IAsyncResult>(((System.ServiceModel.ICommunicationObject)(this)).EndClose));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1915,12,"M:System.ServiceModel.ICommunicationObject.BeginOpen(System.AsyncCallback,System.Object)",,,,,"return System.Threading.Tasks.Task.Factory.FromAsync(((System.ServiceModel.ICommunicationObject)(this)).BeginOpen(null, null), new System.Action<System.IAsyncResult>(((System.ServiceModel.ICommunicationObject)(this)).EndOpen));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1878,8,T:System.ServiceModel.EndpointAddress,,,,,"public AcraServicePortTypeClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress)          {              binding.OpenTimeout = new TimeSpan(0, 2, 0);              binding.CloseTimeout = new TimeSpan(0, 2, 0);              binding.SendTimeout = new TimeSpan(0, 2, 0);              binding.ReceiveTimeout = new TimeSpan(0, 2, 0);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1878,8,T:System.ServiceModel.Channels.Binding,,,,,"public AcraServicePortTypeClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress)          {              binding.OpenTimeout = new TimeSpan(0, 2, 0);              binding.CloseTimeout = new TimeSpan(0, 2, 0);              binding.SendTimeout = new TimeSpan(0, 2, 0);              binding.ReceiveTimeout = new TimeSpan(0, 2, 0);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1884,12,P:System.ServiceModel.Channels.Binding.ReceiveTimeout,,,,,"binding.ReceiveTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1883,12,P:System.ServiceModel.Channels.Binding.SendTimeout,,,,,"binding.SendTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1882,12,P:System.ServiceModel.Channels.Binding.CloseTimeout,,,,,"binding.CloseTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1881,12,P:System.ServiceModel.Channels.Binding.OpenTimeout,,,,,"binding.OpenTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1871,8,T:System.ServiceModel.EndpointAddress,,,,,"public AcraServicePortTypeClient(EndpointConfiguration endpointConfiguration, System.ServiceModel.EndpointAddress remoteAddress) :                   base(AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration), remoteAddress)          {              this.Endpoint.Name = endpointConfiguration.ToString();              ConfigureEndpoint(this.Endpoint, this.ClientCredentials);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1875,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1875,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1874,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1874,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1872,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1868,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1868,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1867,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1867,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,93,T:System.ServiceModel.EndpointAddress,,,,,new System.ServiceModel.EndpointAddress(remoteAddress)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,93,M:System.ServiceModel.EndpointAddress.#ctor(System.String),,,,,new System.ServiceModel.EndpointAddress(remoteAddress)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1861,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1861,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1860,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1860,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1858,93,T:System.ServiceModel.EndpointAddress,,,,,AcraServicePortTypeClient.GetEndpointAddress(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1858,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1854,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1854,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1853,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = EndpointConfiguration.AcraServicePort.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1853,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = EndpointConfiguration.AcraServicePort.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1851,68,T:System.ServiceModel.EndpointAddress,,,,,AcraServicePortTypeClient.GetDefaultEndpointAddress()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1851,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetDefaultBinding()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1848,8,T:System.ServiceModel.Description.ClientCredentials,,,,,"static partial void ConfigureEndpoint(System.ServiceModel.Description.ServiceEndpoint serviceEndpoint, System.ServiceModel.Description.ClientCredentials clientCredentials)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1848,8,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"static partial void ConfigureEndpoint(System.ServiceModel.Description.ServiceEndpoint serviceEndpoint, System.ServiceModel.Description.ClientCredentials clientCredentials)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1878,8,T:System.ServiceModel.EndpointAddress,,,,,"public AcraServicePortTypeClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress)          {              binding.OpenTimeout = new TimeSpan(0, 2, 0);              binding.CloseTimeout = new TimeSpan(0, 2, 0);              binding.SendTimeout = new TimeSpan(0, 2, 0);              binding.ReceiveTimeout = new TimeSpan(0, 2, 0);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1878,8,T:System.ServiceModel.Channels.Binding,,,,,"public AcraServicePortTypeClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress)          {              binding.OpenTimeout = new TimeSpan(0, 2, 0);              binding.CloseTimeout = new TimeSpan(0, 2, 0);              binding.SendTimeout = new TimeSpan(0, 2, 0);              binding.ReceiveTimeout = new TimeSpan(0, 2, 0);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1884,12,P:System.ServiceModel.Channels.Binding.ReceiveTimeout,,,,,"binding.ReceiveTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1883,12,P:System.ServiceModel.Channels.Binding.SendTimeout,,,,,"binding.SendTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1882,12,P:System.ServiceModel.Channels.Binding.CloseTimeout,,,,,"binding.CloseTimeout = new TimeSpan(0, 2, 0);"
